sheet_row,clean_name,current_category,suggested_category,current_is_universal,suggested_is_universal,suggested_model_slugs,price_min,shopee_link,original_link
74,ที่ชาร์จโทรศัพท์มือถือ ที่ชาร์จ usb ติดมอเตอร์ไซค์ Motorcycle charger รุ่นกันน้ำ สำหรับรถมอเตอร์ไซค์,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/W45VDIAIM,https://shopee.co.th/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88-usb-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-Motorcycle-charger-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-i.1299250591.26506940409
75,รับประกันศูนย์ไทย 1 ปีInsta360 Motorcycle Mount Bundle,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/4fteSunp5z,https://shopee.co.th/%E3%80%90%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B9%84%E0%B8%97%E0%B8%A2-1-%E0%B8%9B%E0%B8%B5%E3%80%91Insta360-Motorcycle-Mount-Bundle-i.1415077568.29926644204
76,ที่ยึดกล้อง สำหรับติดมอเตอร์ไซด์ ที่ยึดกล้อง Action Camera สำหรับติดมอเตอร์ไซด์ ติดกล้องแอคชั่นแคมสำหรับมอไซค์ (0092),,accessory,TRUE,TRUE,,,https://s.shopee.co.th/20stI2ugxo,https://shopee.co.th/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%94%E0%B9%8C-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-Action-Camera-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%94%E0%B9%8C-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%84%E0%B8%A1%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%AD%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-(0092)-i.243249050.18593009364
77,2026 สําหรับ Insta360 X5 One X2 X3 X4 รถจักรยานยนต์จักรยาน Panoramic Selfie Stick Monopod Mount Handlebar Bracket สําหรับ GoPro Max Hero 11 10 dji action3 4 insta360 oners ace pro อุปกรณ์เสริม,,rear_rack,TRUE,TRUE,,,https://s.shopee.co.th/30lQTufYiz,https://shopee.co.th/2026-%E0%B8%AA%E0%B9%8D%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-Insta360-X5-One-X2-X3-X4-%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99-Panoramic-Selfie-Stick-Monopod-Mount-Handlebar-Bracket-%E0%B8%AA%E0%B9%8D%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-GoPro-Max-Hero-11-10-dji-action3-4-insta360-oners-ace-pro-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1-i.987727758.26765501088
78,MOTOWOLF รุ่น 3531 ขายึดกล้อง action camera แบบปรับความยาวได้ อลูมิเนียมอัลลอย รับประกัน 1ปี,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/40dxfmSlOs,https://shopee.co.th/MOTOWOLF-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-3531-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-action-camera-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B8%AD%E0%B8%A5%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A5%E0%B8%AD%E0%B8%A2-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99-1%E0%B8%9B%E0%B8%B5-i.217215188.28070224612
79,MOTOWOLF ที่ยึดกล้องมอเตอร์ไซค์ MDL3531B ที่ยึดกล้องแอคชั่นแคม สำหรับมอเตอร์ไซค์ ขายึดแฮนด์,,handle,TRUE,TRUE,,,https://s.shopee.co.th/110M6ITtD8,https://shopee.co.th/MOTOWOLF-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-MDL3531B-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%84%E0%B8%A1-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B9%81%E0%B8%AE%E0%B8%99%E0%B8%94%E0%B9%8C-i.1237072822.51710166896
80,MOTOWOLF ที่ยึดกล้องมอเตอร์ไซค์ MDL3531B สำหรับมอเตอร์ไซค์ ขายึดแฮนด์,,handle,TRUE,TRUE,,,https://s.shopee.co.th/4VaEGlC2rR,https://shopee.co.th/MOTOWOLF-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-MDL3531B-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B9%81%E0%B8%AE%E0%B8%99%E0%B8%94%E0%B9%8C-i.626569723.57307384053
81,MOTOWOLF ที่ยึดกล้องมอเตอร์ไซค์ MDL3531B ปรับได้อิสระ ใช้กับกล้องแอคชั่นแคม,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/3qKXTZD5VC,https://shopee.co.th/MOTOWOLF-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-MDL3531B-%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%A3%E0%B8%B0-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%84%E0%B8%A1-i.626561134.47259001381
82,"Telesin ตัวหนีบแฮนด์มอเตอร์ไซค์ Aluminum Handlebar Mount for GOPRO,DJI Osmo360/Action 6/5Pro/4/3,Insta360",,handle,TRUE,TRUE,,,https://s.shopee.co.th/17ouYSJil,https://shopee.co.th/Telesin-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B9%81%E0%B8%AE%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-Aluminum-Handlebar-Mount-for-GOPRO-DJI-Osmo360-Action-6-5Pro-4-3-Insta360-i.177340969.18251024199
83,ที่ยึดกล้อง Action Camera โลหะ สำหรับแฮนด์มอเตอร์ไซค์ จักรยาน Bike Motor Handlebar Mount รองรับ GoPro DJI Insta360 Phone,,handle,TRUE,TRUE,,,https://s.shopee.co.th/1gG2teWmXf,https://shopee.co.th/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-Action-Camera-%E0%B9%82%E0%B8%A5%E0%B8%AB%E0%B8%B0-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%81%E0%B8%AE%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99-Bike-Motor-Handlebar-Mount-%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%B1%E0%B8%9A-GoPro-DJI-Insta360-Phone-i.1447108074.49405750004
84,จากไทยที่ยึดกล้อง Action Camera สำหรับติดมอเตอร์ไซด์ (3519#),,accessory,TRUE,TRUE,,,https://s.shopee.co.th/gNVhqSuG2,https://shopee.co.th/%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B6%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87-Action-Camera-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%94%E0%B9%8C-(3519-)-i.22517538.42351002962
85,ชุดเกราะวิบาก การ์ด มอเตอร์ไซค์วิบาก ส่งจากไทยถึงไว ของแท้ 01 / 57,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/2BCJUhW2x1,https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%B0%E0%B8%A7%E0%B8%B4%E0%B8%9A%E0%B8%B2%E0%B8%81-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94-%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%9A%E0%B8%B2%E0%B8%81-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%96%E0%B8%B6%E0%B8%87%E0%B9%84%E0%B8%A7-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-01-57-i.102551261.7934514761
86,เสื้อการ์ดสำหรับขับขี่มอเตอร์ไซค์ผู้ชาย Benkia JW-357 | 2 ลายใหม่ล่าสุด ส่งไว!! 320SP,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/8V6N2OKbw4,https://shopee.co.th/%E0%B9%80%E0%B8%AA%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%82%E0%B8%B1%E0%B8%9A%E0%B8%82%E0%B8%B5%E0%B9%88%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C%E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B8%8A%E0%B8%B2%E0%B8%A2-Benkia-JW-357-2-%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%B8%E0%B8%94-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%84%E0%B8%A7!!-320SP-i.87045286.22143519355
87,โรงงานขายตรง / กางเกงรถจักรยานยนต์ / แข่งป้องกันการตก / กางเกงยีนส์ป้องกัน / ป้องกันการตกชุดป้องกัน / ผ้ายืด / สะดวกสบาย,,accessory,TRUE,TRUE,,,https://s.shopee.co.th/30lQUKZwBC,https://shopee.co.th/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%95%E0%B8%A3%E0%B8%87-%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C-%E0%B9%81%E0%B8%82%E0%B9%88%E0%B8%87%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%81-%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87%E0%B8%A2%E0%B8%B5%E0%B8%99%E0%B8%AA%E0%B9%8C%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99-%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%81%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99-%E0%B8%9C%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%B7%E0%B8%94-%E0%B8%AA%E0%B8%B0%E0%B8%94%E0%B8%A7%E0%B8%81%E0%B8%AA%E0%B8%9A%E0%B8%B2%E0%B8%A2-i.362195871.6970884071
88,กางเกงการ์ดสำหรับขี่รถมอเตอร์ไซค์ Aegis moto มินิมอลไสตล์ รุ่น Freedom การ์ด 4 จุดผ้ายีนส์ยืดนิ่ม,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/1VwchbRITW,https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%82%E0%B8%B5%E0%B9%88%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-Aegis-moto-%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%AD%E0%B8%A5%E0%B9%84%E0%B8%AA%E0%B8%95%E0%B8%A5%E0%B9%8C-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-Freedom-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94-4-%E0%B8%88%E0%B8%B8%E0%B8%94%E0%B8%9C%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%B5%E0%B8%99%E0%B8%AA%E0%B9%8C%E0%B8%A2%E0%B8%B7%E0%B8%94%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1-i.153772083.9519023398
89,กางเกงการ์ดแบรนด์ไทย รุ่น FU06 ผ้ายีนส์เกรด AA สีดำเข้ม เพิ่มกระเป๋าข้างใส่โทรศัพท์ เป้กทองเหลือง ซิปล็อค YKK 3 จุด,,bag,TRUE,TRUE,,,https://s.shopee.co.th/2LVjhABhNW,https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94%E0%B9%81%E0%B8%9A%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-FU06-%E0%B8%9C%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%B5%E0%B8%99%E0%B8%AA%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94-AA-%E0%B8%AA%E0%B8%B5%E0%B8%94%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1-%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B9%8B%E0%B8%B2%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C-%E0%B9%80%E0%B8%9B%E0%B9%89%E0%B8%81%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%87-%E0%B8%8B%E0%B8%B4%E0%B8%9B%E0%B8%A5%E0%B9%87%E0%B8%AD%E0%B8%84-YKK-3-%E0%B8%88%E0%B8%B8%E0%B8%94-i.58215004.7889252521
90,ถุงมือขี่รถจักรยานยนต์ ถุงมือแข่งและวิบาก,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/20stIaSetr,https://shopee.co.th/%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%82%E0%B8%B5%E0%B9%88%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B9%81%E0%B8%82%E0%B9%88%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%A7%E0%B8%B4%E0%B8%9A%E0%B8%B2%E0%B8%81-i.1439873623.25591114776
91,(แนะนำ +2 ไซส์จากที่วัดรอบมือได้) (ของแท้100%) MOTOWOLF ถุงมือขับขี่รถมอไซค์ รุ่น 0325,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/9pbkd0oPDV,https://shopee.co.th/(%E0%B9%81%E0%B8%99%E0%B8%B0%E0%B8%99%E0%B8%B3-2-%E0%B9%84%E0%B8%8B%E0%B8%AA%E0%B9%8C%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A3%E0%B8%AD%E0%B8%9A%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B9%84%E0%B8%94%E0%B9%89)-(%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89100-)-MOTOWOLF-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%82%E0%B8%B1%E0%B8%9A%E0%B8%82%E0%B8%B5%E0%B9%88%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-0325-i.38020803.17980803868
92,ถุงมือมอเตอร์ไซค์FOX Racing ระบายอากาศ ถุงมือมอเตอร์ไซค์ออฟโรด ถุงมือปั่นจักรยาน Off-Road Motorcycle Gloves,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/17ouyHoXB,https://shopee.co.th/%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8CFOX-Racing-%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%A2%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C%E0%B8%AD%E0%B8%AD%E0%B8%9F%E0%B9%82%E0%B8%A3%E0%B8%94-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%9B%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99-Off-Road-Motorcycle-Gloves-i.1083078738.25831668883
93,Rider89 ถุงมือ กันแดด 3ไซส์การใช้งาน ขับรถมอเตอร์ไซค์ แบบบาง,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/8fPnEviV5a,https://shopee.co.th/Rider89-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%81%E0%B8%94%E0%B8%94-3%E0%B9%84%E0%B8%8B%E0%B8%AA%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%87%E0%B8%B2%E0%B8%99-%E0%B8%82%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%9A%E0%B8%B2%E0%B8%87-i.217215188.24825841341
